index,l(w),l(x),l(y),l(xy),l(yx),l(y*x),l(y\lefttriangle x),\mu_1,\mu_2,\mu_3,\mu_4,\mu_5,\delta(x_12),\delta(x_13),\delta(x_14),\delta(x_15),\delta(x_23),\delta(x_24),\delta(x_25),\delta(x_34),\delta(x_35),\delta(x_45),\delta(y^-1_12),\delta(y^-1_13),\delta(y^-1_14),\delta(y^-1_15),\delta(y^-1_23),\delta(y^-1_24),\delta(y^-1_25),\delta(y^-1_34),\delta(y^-1_35),\delta(y^-1_45),dimension,components
1425,72,0,6,6,6,6,6,8,3,1,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,39,12
1426,54,0,6,6,6,6,6,5,3,1,-1,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,30,6
1427,66,0,6,6,6,6,6,6,4,2,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,36,3
1428,40,0,6,6,6,6,6,6,1,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,23,4
1429,54,0,6,6,6,6,6,8,1,-1,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,30,6
1430,48,0,6,6,6,6,6,6,2,0,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,27,3
1431,68,0,6,6,6,6,6,8,3,0,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,37,8
1432,62,0,6,6,6,6,6,7,3,0,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,34,9
1433,56,0,6,6,6,6,6,6,3,0,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,31,8
1434,50,0,6,6,6,6,6,5,3,0,-1,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,28,5
1435,70,0,6,6,6,6,6,8,3,0,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,38,16
1436,76,0,6,6,6,6,6,8,4,1,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,41,6
1437,76,0,6,6,6,6,6,7,5,2,-6,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,41,1
1438,46,0,6,6,6,6,6,5,3,0,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,26,1
1439,58,0,6,6,6,6,6,6,4,0,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,32,1
1440,66,0,6,6,6,6,6,7,4,0,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,36,4
1441,68,0,6,6,6,6,6,8,3,-1,-2,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,37,20
1442,74,0,6,6,6,6,6,8,4,0,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,40,9
1443,68,0,6,6,6,6,6,7,4,0,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,37,8
1444,74,0,6,6,6,6,6,7,5,1,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,40,2
1445,56,0,6,6,6,6,6,8,2,-2,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,31,5
1446,62,0,6,6,6,6,6,7,4,-1,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,34,2
1447,54,0,6,6,6,6,6,7,3,-2,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,30,3
1448,62,0,6,6,6,6,6,8,3,-2,-3,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,34,8
1449,68,0,6,6,6,6,6,8,4,-2,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,37,9
1450,68,0,6,6,6,6,6,7,5,-1,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,37,2
1451,70,0,6,6,6,6,6,7,5,-1,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,38,4
1452,52,0,6,6,6,6,6,6,4,-2,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,29,1
1453,80,0,6,6,6,6,6,8,6,-1,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,43,2
1454,68,0,6,6,6,6,6,8,5,-3,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,37,2
1455,53,0,7,7,7,7,7,5,3,2,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,30,9
1456,59,0,7,7,7,7,7,6,3,2,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,33,16
1457,51,0,7,7,7,7,7,5,3,1,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,29,20
1458,49,0,7,7,7,7,7,5,3,0,-1,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,28,35
1459,65,0,7,7,7,7,7,8,3,-1,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,36,84
1460,55,0,7,7,7,7,7,6,4,-1,-3,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,31,12
1461,73,0,7,7,7,7,7,8,3,2,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,40,48
1462,65,0,7,7,7,7,7,7,3,1,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,36,84
1463,57,0,7,7,7,7,7,6,3,0,-1,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,32,96
1464,61,0,7,7,7,7,7,6,4,1,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,34,14
1465,63,0,7,7,7,7,7,7,4,-1,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,35,42
1466,65,0,7,7,7,7,7,6,4,2,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,36,15
1467,63,0,7,7,7,7,7,6,4,1,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,35,28
1468,71,0,7,7,7,7,7,8,4,-1,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,39,96
1469,69,0,7,7,7,7,7,7,5,0,-5,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,38,11
1470,73,0,7,7,7,7,7,8,5,-1,-5,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,40,18
1471,65,0,7,7,7,7,7,7,5,-2,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,36,15
1472,71,0,7,7,7,7,7,7,5,0,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,39,33
1473,77,0,7,7,7,7,7,8,5,0,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,42,48
1474,69,0,7,7,7,7,7,7,5,-1,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,38,32
1475,73,0,7,7,7,7,7,8,5,-2,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,40,48
1476,79,0,7,7,7,7,7,8,6,-1,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,43,20
1477,41,0,7,7,7,7,7,7,0,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,24,18
1478,49,0,7,7,7,7,7,8,0,-1,-2,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,28,56
1479,29,0,7,7,7,7,7,4,1,0,-1,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,18,16
1480,39,0,7,7,7,7,7,6,1,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,23,12
1481,37,0,7,7,7,7,7,5,1,0,-1,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,22,45
1482,53,0,7,7,7,7,7,8,1,-1,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,30,30
1483,33,0,7,7,7,7,7,4,2,0,-2,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,20,5
1484,37,0,7,7,7,7,7,5,2,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,22,6
1485,45,0,7,7,7,7,7,6,1,0,-1,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,26,96
1486,37,0,7,7,7,7,7,4,2,1,-2,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,22,6
1487,43,0,7,7,7,7,7,5,2,1,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,25,8
1488,41,0,7,7,7,7,7,5,2,0,-2,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,24,24
1489,45,0,7,7,7,7,7,6,2,-1,-2,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,26,24
1490,55,0,7,7,7,7,7,8,2,-2,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,31,15
1491,39,0,7,7,7,7,7,4,2,1,-1,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,23,12
1492,57,0,7,7,7,7,7,7,2,1,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,32,24
1493,61,0,7,7,7,7,7,8,2,0,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,34,45
1494,49,0,7,7,7,7,7,6,3,-1,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,28,10
1495,53,0,7,7,7,7,7,7,3,-2,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,30,9
1496,41,0,7,7,7,7,7,4,2,1,0,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,24,18
1497,47,0,7,7,7,7,7,5,2,1,-1,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,27,40
1498,51,0,7,7,7,7,7,6,2,0,-1,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,29,105
1499,55,0,7,7,7,7,7,6,3,1,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,31,12
1500,59,0,7,7,7,7,7,7,3,0,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,33,27
1501,63,0,7,7,7,7,7,8,3,-1,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,35,28
1502,60,0,6,6,6,6,6,7,3,-1,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,33,24
1503,50,0,6,6,6,6,6,5,3,0,-1,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,28,35
1504,68,0,6,6,6,6,6,8,3,0,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,37,20
1505,52,0,6,6,6,6,6,5,3,1,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,29,20
1506,50,0,6,6,6,6,6,5,2,1,0,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,28,28
1507,68,0,6,6,6,6,6,8,2,1,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,37,28
1508,60,0,6,6,6,6,6,6,3,2,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,33,8
1509,62,0,6,6,6,6,6,6,3,2,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,34,16
1510,58,0,6,6,6,6,6,6,5,-2,-3,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,32,8
1511,60,0,6,6,6,6,6,6,5,-1,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,33,7
1512,70,0,6,6,6,6,6,8,4,-1,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,38,16
1513,54,0,6,6,6,6,6,5,4,0,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,30,32
1514,72,0,6,6,6,6,6,8,4,0,-5,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,39,11
1515,62,0,6,6,6,6,6,6,4,1,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,34,14
1516,58,0,6,6,6,6,6,5,4,2,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,32,8
1517,66,0,6,6,6,6,6,6,4,2,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,36,15
1518,68,0,6,6,6,6,6,6,4,3,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,37,6
1519,74,0,6,6,6,6,6,7,4,3,-6,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,40,4
1520,66,0,6,6,6,6,6,7,6,-3,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,36,3
1521,66,0,6,6,6,6,6,7,5,-2,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,36,15
1522,74,0,6,6,6,6,6,8,5,-1,-5,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,40,9
1523,66,0,6,6,6,6,6,7,4,-1,-2,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,36,35
1524,72,0,6,6,6,6,6,8,4,-1,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,39,32
1525,62,0,6,6,6,6,6,6,4,0,-2,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,34,45
1526,68,0,6,6,6,6,6,7,4,0,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,37,40
1527,74,0,6,6,6,6,6,8,4,0,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,40,33
1528,66,0,6,6,6,6,6,6,5,1,-5,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,36,8
1529,64,0,6,6,6,6,6,6,4,1,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,35,28
1530,72,0,6,6,6,6,6,6,5,3,-6,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,39,4
1531,72,0,6,6,6,6,6,7,6,-1,-5,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,39,9
1532,64,0,6,6,6,6,6,6,5,-1,-2,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,35,35
1533,76,0,6,6,6,6,6,8,5,-1,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,41,27
1534,66,0,6,6,6,6,6,6,5,0,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,36,40
1535,72,0,6,6,6,6,6,7,5,0,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,39,33
1536,74,0,6,6,6,6,6,7,6,-1,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,40,27
1537,80,0,6,6,6,6,6,8,6,-1,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,43,20
1538,78,0,6,6,6,6,6,7,6,1,-6,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,42,10
1539,22,0,6,6,6,6,6,3,1,0,-1,-3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,14,3
1540,30,0,6,6,6,6,6,4,1,0,-1,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,18,8
1541,38,0,6,6,6,6,6,5,2,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,22,3
1542,28,0,6,6,6,6,6,3,2,0,-1,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,17,8
1543,36,0,6,6,6,6,6,4,3,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,21,3
1544,52,0,6,6,6,6,6,7,2,-1,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,29,5
1545,56,0,6,6,6,6,6,8,1,-1,-2,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,31,15
1546,36,0,6,6,6,6,6,4,2,0,-1,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,21,15
1547,42,0,6,6,6,6,6,5,2,0,-2,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,24,12
1548,46,0,6,6,6,6,6,6,1,0,-1,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,26,24
1549,62,0,6,6,6,6,6,8,2,0,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,34,9
1550,54,0,6,6,6,6,6,7,1,0,-1,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,30,35
1551,48,0,6,6,6,6,6,5,4,-1,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,27,5
1552,62,0,6,6,6,6,6,8,2,-1,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,34,24
1553,54,0,6,6,6,6,6,6,3,0,-3,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,30,16
1554,64,0,6,6,6,6,6,8,2,0,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,35,27
1555,48,0,6,6,6,6,6,5,2,1,-1,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,27,20
1556,54,0,6,6,6,6,6,6,2,1,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,30,20
1557,66,0,6,6,6,6,6,8,2,1,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,36,14
1558,46,0,6,6,6,6,6,4,3,2,-3,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,26,4
1559,75,0,5,5,5,5,5,8,3,2,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,40,2
1560,69,0,5,5,5,5,5,7,3,2,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,37,3
1561,57,0,5,5,5,5,5,5,3,2,-2,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,31,5
1562,51,0,5,5,5,5,5,4,3,2,-1,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,28,6
1563,51,0,5,5,5,5,5,7,1,0,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,28,1
1564,53,0,5,5,5,5,5,7,1,0,-2,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,29,3
1565,47,0,5,5,5,5,5,6,1,0,-1,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,26,4
1566,59,0,5,5,5,5,5,7,2,1,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,32,1
1567,53,0,5,5,5,5,5,6,2,1,-3,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,29,2
1568,41,0,5,5,5,5,5,4,2,1,-1,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,23,4
1569,67,0,5,5,5,5,5,8,2,1,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,36,2
1570,51,0,5,5,5,5,5,5,2,1,0,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,28,7
1571,79,0,5,5,5,5,5,8,7,-3,-5,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,42,1
1572,81,0,5,5,5,5,5,8,7,-3,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,43,3
1573,73,0,5,5,5,5,5,7,4,2,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,39,2
1574,67,0,5,5,5,5,5,6,4,2,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,36,3
1575,61,0,5,5,5,5,5,5,4,2,-3,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,33,4
1576,35,0,5,5,5,5,5,4,2,0,-2,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,20,1
1577,29,0,5,5,5,5,5,3,2,0,-1,-4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,17,2
1578,57,0,5,5,5,5,5,8,1,-1,-2,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,31,3
1579,63,0,5,5,5,5,5,8,2,0,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,34,1
1580,51,0,5,5,5,5,5,6,2,0,-2,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,28,3
1581,45,0,5,5,5,5,5,4,3,1,-2,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,25,3
1582,59,0,5,5,5,5,5,7,2,0,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,32,4
1583,59,0,5,5,5,5,5,6,3,1,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,32,3
1584,53,0,5,5,5,5,5,5,3,1,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,29,4
1585,47,0,5,5,5,5,5,4,3,1,-1,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,26,5
1586,65,0,5,5,5,5,5,6,4,2,-5,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,35,1
1587,73,0,5,5,5,5,5,8,3,1,-4,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,39,3
1588,49,0,5,5,5,5,5,4,3,1,0,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,27,7
1589,77,0,5,5,5,5,5,7,5,2,-6,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,41,1
1590,71,0,5,5,5,5,5,6,5,2,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,38,2
1591,47,0,5,5,5,5,5,6,2,-1,-2,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,26,2
1592,61,0,5,5,5,5,5,8,2,-1,-3,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,33,2
1593,41,0,5,5,5,5,5,4,3,0,-2,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,23,2
1594,55,0,5,5,5,5,5,5,4,1,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,30,1
1595,69,0,5,5,5,5,5,8,3,0,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,37,2
1596,51,0,5,5,5,5,5,5,3,0,-1,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,28,5
1597,69,0,5,5,5,5,5,7,4,1,-5,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,37,1
1598,57,0,5,5,5,5,5,5,4,1,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,31,3
1599,65,0,5,5,5,5,5,7,3,0,-2,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,35,5
1600,57,0,5,5,5,5,5,8,2,-2,-3,-5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,31,1
1601,53,0,5,5,5,5,5,5,4,0,-3,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,29,2
1602,61,0,5,5,5,5,5,7,3,-1,-2,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,33,4
1603,61,0,5,5,5,5,5,6,4,0,-3,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,33,3
1604,69,0,5,5,5,5,5,8,3,-1,-2,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,37,5
1605,57,0,5,5,5,5,5,5,4,0,-1,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,31,6
1606,75,0,5,5,5,5,5,7,5,1,-5,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,40,2
1607,63,0,5,5,5,5,5,8,3,-2,-3,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,34,2
1608,67,0,5,5,5,5,5,7,4,-1,-2,-8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,36,5
1609,61,0,5,5,5,5,5,7,4,-2,-3,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,33,2
1610,61,0,5,5,5,5,5,6,5,-1,-4,-6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,33,1
1611,69,0,5,5,5,5,5,7,5,-1,-4,-7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,37,2
