index,l(w),l(x),l(y),l(xy),l(yx),l(y*x),l(y\lefttriangle x),\mu_1,\mu_2,\mu_3,\mu_4,\mu_5,\delta(x_12),\delta(x_13),\delta(x_14),\delta(x_15),\delta(x_23),\delta(x_24),\delta(x_25),\delta(x_34),\delta(x_35),\delta(x_45),\delta(y^-1_12),\delta(y^-1_13),\delta(y^-1_14),\delta(y^-1_15),\delta(y^-1_23),\delta(y^-1_24),\delta(y^-1_25),\delta(y^-1_34),\delta(y^-1_35),\delta(y^-1_45),dimension,components
2346,50,7,7,4,6,10,2,5,2,0,-1,-6,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,28,15
2347,52,4,6,4,6,8,3,6,2,0,-3,-5,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,29,4
2348,49,4,5,7,5,7,3,5,2,0,-1,-6,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,27,3
2349,49,4,5,7,5,7,3,5,4,-2,-3,-4,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,27,1
2350,63,5,4,7,5,7,1,5,4,2,-5,-6,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,34,1
2351,45,3,6,7,5,7,4,4,3,0,-1,-6,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,25,4
2352,43,3,6,7,5,7,4,6,1,-1,-2,-4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,24,1
2353,55,3,6,7,5,7,4,6,3,-1,-2,-6,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,30,3
2354,59,3,6,7,5,7,4,6,4,-1,-3,-6,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,32,2
2355,43,3,4,7,5,6,3,5,1,0,-1,-5,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,24,6
2356,55,7,4,7,7,9,0,5,3,0,-3,-5,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,31,28
2357,53,7,4,7,7,9,0,5,3,-1,-2,-5,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,30,45
2358,55,8,3,7,9,10,0,5,2,0,-1,-6,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,32,125
2359,45,2,7,7,7,8,6,4,3,1,-2,-6,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,26,9
2360,59,3,4,7,5,6,3,6,3,0,-3,-6,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,32,9
2361,49,4,7,7,5,9,4,6,3,-2,-3,-4,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,27,2
2362,33,2,5,7,5,6,4,4,1,0,-1,-4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,19,2
2363,55,5,4,7,5,7,1,5,3,1,-4,-5,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,30,2
2364,27,7,0,7,7,7,0,2,1,0,-1,-2,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17,10
2365,73,9,2,7,9,10,0,6,5,-1,-4,-6,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,41,440
2366,49,8,1,7,9,9,0,4,3,-1,-2,-4,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,29,30
2367,73,7,0,7,7,7,0,6,5,-1,-4,-6,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40,90
2368,41,6,5,7,5,8,1,3,2,1,0,-6,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,23,6
2369,53,6,5,7,5,8,1,4,3,2,-3,-6,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,29,3
2370,51,5,4,7,5,7,2,5,2,1,-3,-5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,28,2
2371,65,5,6,7,5,9,3,6,4,1,-5,-6,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,35,1
2372,59,6,3,7,5,7,1,5,4,-1,-2,-6,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,32,7
2373,65,5,6,7,5,9,3,6,5,-1,-4,-6,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,35,2
2374,69,6,3,7,5,7,1,6,4,1,-5,-6,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,37,9
2375,69,8,5,7,5,9,1,6,5,-1,-4,-6,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,37,2
2376,45,2,7,7,9,9,6,5,2,1,-3,-5,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,26,52
2377,43,3,6,7,7,8,5,6,1,-1,-2,-4,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,24,5
2378,45,5,2,7,5,6,1,4,2,0,-1,-5,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,25,5
2379,53,5,2,7,5,6,1,5,2,0,-1,-6,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,29,6
2380,49,5,4,7,5,7,2,5,3,-1,-3,-4,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,27,2
2381,41,6,7,7,5,9,3,5,1,0,-2,-4,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,23,3
2382,47,6,1,7,5,6,0,4,2,1,-3,-4,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,26,2
2383,61,5,2,7,5,6,1,6,3,0,-4,-5,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,33,2
2384,59,5,4,7,5,7,2,5,4,0,-3,-6,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,32,1
2385,57,10,3,7,7,10,0,4,3,1,-2,-6,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,32,42
2386,51,2,7,7,9,9,6,6,2,0,-2,-6,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,30,15
2387,49,5,4,7,5,7,2,4,3,1,-3,-5,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,27,1
2388,39,8,5,7,5,10,0,4,1,0,-1,-4,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,22,5
2389,37,6,5,7,5,8,2,3,2,1,-2,-4,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,21,2
2390,59,7,6,7,5,9,1,6,3,0,-4,-5,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,32,9
2391,69,9,2,7,7,9,0,6,4,-1,-3,-6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,38,45
2392,61,9,4,7,5,10,0,5,4,-1,-2,-6,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,33,2
2393,57,9,4,7,5,10,0,5,2,1,-2,-6,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,31,4
2394,55,4,5,7,5,7,3,5,4,0,-4,-5,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,30,1
2395,53,7,2,7,5,7,0,6,1,0,-3,-4,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,29,8
2396,61,5,6,7,5,9,3,6,3,1,-4,-6,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,33,2
2397,56,2,8,6,10,10,7,5,4,2,-5,-6,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,33,6
2398,44,4,10,6,6,10,6,6,2,-1,-3,-4,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,25,3
2399,46,3,9,6,8,10,7,6,3,-2,-3,-4,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,26,10
2400,46,3,7,6,8,9,6,6,2,-1,-3,-4,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,27,4
2401,24,8,4,6,6,9,0,2,1,0,-1,-2,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,15,2
2402,56,5,5,6,6,8,3,6,2,0,-2,-6,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,31,8
2403,50,5,3,6,6,7,2,5,2,0,-2,-5,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,28,8
2404,38,3,7,6,8,9,6,5,1,0,-2,-4,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,23,12
2405,46,8,2,6,10,10,0,4,2,0,-2,-4,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,28,24
2406,48,6,4,6,8,9,3,6,1,-1,-2,-4,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,28,23
2407,42,7,1,6,8,8,0,4,1,0,-1,-4,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,25,60
2408,34,10,4,6,6,10,0,3,1,0,-1,-3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,20,6
2409,50,10,4,6,6,10,0,4,2,1,-2,-5,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,28,12
2410,68,9,3,6,8,10,0,6,3,1,-4,-6,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,38,152
2411,60,4,8,6,6,9,5,6,4,0,-4,-6,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,33,6
2412,36,6,4,6,8,9,3,3,2,0,-1,-4,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,22,22
2413,60,6,2,6,8,8,1,6,3,-1,-3,-5,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,34,126
2414,46,5,5,6,10,10,4,4,2,1,-1,-6,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,28,30
2415,40,5,5,6,6,8,3,4,2,0,-2,-4,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,23,4
2416,44,5,5,6,6,8,3,5,2,-1,-2,-4,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,25,6
2417,46,1,7,6,8,8,7,5,3,0,-3,-5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,27,40
2418,36,0,6,6,6,6,6,4,3,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,21,3
2419,50,6,0,6,6,6,0,5,2,-1,-2,-4,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,28,12
2420,62,8,2,6,10,10,0,6,3,-1,-3,-5,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,36,270
2421,42,6,4,6,8,9,1,4,2,0,-2,-4,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,25,12
2422,52,1,7,6,8,8,7,5,4,0,-3,-6,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,30,12
2423,48,4,6,6,8,9,4,4,3,2,-4,-5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,27,14
2424,65,6,9,5,5,10,4,6,5,0,-5,-6,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,35,11
2425,43,4,5,5,7,8,4,5,1,0,-1,-5,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,25,36
2426,69,6,5,5,9,10,3,6,5,0,-5,-6,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,39,85
2427,59,5,4,5,9,9,4,6,2,1,-3,-6,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,34,225
2428,49,1,4,5,5,5,4,5,3,0,-3,-5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,27,1
2429,47,3,2,5,5,5,1,4,2,1,-1,-6,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,26,4
2430,53,4,3,5,5,6,2,4,3,2,-3,-6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,29,1
2431,39,5,10,5,5,10,5,4,2,1,-2,-5,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,22,1
2432,17,2,5,5,5,6,4,2,1,0,-1,-2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,11,1
2433,65,4,1,5,5,5,1,6,3,1,-4,-6,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,35,3
2434,49,5,10,5,5,10,5,5,3,0,-2,-6,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,27,1
2435,45,8,5,5,7,10,1,4,2,1,-3,-4,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,26,27
2436,53,5,8,5,5,10,4,6,3,-1,-3,-5,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,29,2
2437,45,0,5,5,5,5,5,5,3,-1,-2,-5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,25,2
2438,53,3,4,5,5,6,3,6,2,0,-3,-5,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,29,4
2439,49,6,5,5,9,10,3,5,3,-1,-3,-4,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,29,24
2440,51,6,3,5,9,9,3,5,2,0,-2,-5,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,30,125
2441,57,6,5,5,9,10,3,6,2,0,-2,-6,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,33,125
2442,53,4,7,5,5,8,4,6,2,0,-2,-6,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,29,4
2443,61,8,7,5,5,10,2,6,4,-1,-4,-5,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,33,7
2444,35,6,9,5,5,10,4,5,1,-1,-2,-3,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,20,3
2445,49,2,5,5,7,7,5,6,1,0,-1,-6,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,28,44
2446,61,4,7,5,9,10,4,6,4,0,-4,-6,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,35,90
2447,53,8,3,5,5,10,0,5,2,0,-2,-5,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,29,8
2448,55,8,3,5,5,10,0,5,3,-1,-2,-5,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,30,6
2449,51,6,5,5,7,9,1,5,2,0,-1,-6,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,28,3
2450,67,5,6,5,9,10,3,6,5,0,-5,-6,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,38,160
2451,57,6,5,5,7,9,1,6,2,0,-2,-6,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,32,20
2452,67,8,3,5,5,10,0,6,3,1,-4,-6,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,36,8
2453,71,9,4,5,5,10,0,6,5,-1,-4,-6,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,38,2
2454,45,5,8,5,7,10,4,6,1,0,-3,-4,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,26,36
2455,39,5,8,5,7,10,4,5,1,0,-2,-4,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,23,21
2456,41,6,7,5,5,10,2,5,1,0,-2,-4,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,23,2
2457,53,4,1,5,5,5,0,6,2,-1,-3,-4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,29,5
2458,49,10,5,5,5,10,0,5,1,0,-1,-5,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,27,5
2459,37,7,6,5,5,10,1,3,2,1,-2,-4,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,21,2
2460,51,6,7,5,5,10,2,5,3,0,-3,-5,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,28,2
2461,47,4,3,5,5,6,1,5,2,0,-3,-4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,26,3
2462,49,3,4,5,7,7,4,5,2,0,-1,-6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,28,44
2463,43,10,5,5,5,10,0,3,2,1,-1,-5,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,24,2
2464,63,7,2,5,5,8,0,6,4,-2,-3,-5,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,34,3
2465,41,4,5,5,9,9,4,5,1,0,-2,-4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,24,45
2466,59,5,2,5,5,6,0,6,3,-1,-3,-5,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,32,3
2467,55,8,5,5,5,9,0,5,2,1,-2,-6,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,30,4
2468,39,7,4,5,5,9,0,4,1,0,-1,-4,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,22,3
2469,51,5,4,5,7,8,2,6,1,0,-2,-5,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,29,35
2470,45,4,7,5,9,10,4,4,3,0,-1,-6,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,26,36
2471,49,8,3,5,5,10,0,4,2,1,-2,-5,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,27,5
2472,42,4,10,6,6,10,6,5,3,-1,-3,-4,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,24,4
2473,56,3,3,6,6,6,3,6,2,1,-4,-5,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,31,24
2474,54,2,4,6,6,6,4,6,2,0,-2,-6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,30,32
2475,40,6,2,6,6,7,1,4,2,-1,-2,-3,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,23,8
2476,46,2,8,6,6,8,6,6,1,0,-1,-6,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,26,24
2477,58,8,6,6,6,10,0,5,4,0,-4,-5,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,32,9
2478,62,8,4,6,6,9,0,5,3,2,-4,-6,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,34,6
2479,72,8,4,6,6,9,0,6,5,0,-5,-6,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,39,2
2480,46,8,2,6,6,8,0,3,2,1,0,-6,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,26,14
2481,40,7,1,6,6,7,0,3,2,0,-1,-4,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,23,8
2482,44,4,8,6,6,10,5,5,2,0,-2,-5,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,25,12
2483,56,7,1,6,6,7,0,6,1,0,-2,-5,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,31,32
2484,64,7,1,6,6,7,0,6,3,-1,-2,-6,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,35,20
2485,56,8,2,6,6,9,0,6,1,0,-2,-5,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,31,48
2486,42,10,4,6,6,10,0,4,1,0,-1,-4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,24,24
2487,64,7,1,6,6,7,0,6,4,-2,-3,-5,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,35,9
2488,71,6,1,5,7,7,0,6,5,-1,-4,-6,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,39,27
2489,47,8,3,5,7,10,0,5,1,0,-2,-4,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,27,90
2490,35,3,8,5,7,10,6,4,2,0,-2,-4,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,21,10
2491,36,3,3,4,6,6,1,3,2,1,-2,-4,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,21,3
2492,64,6,4,4,6,8,0,6,3,1,-4,-6,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,35,6
2493,46,7,3,4,6,8,0,4,2,0,-1,-5,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,26,30
2494,54,2,4,4,6,6,3,5,3,1,-3,-6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,30,4
2495,40,4,4,4,6,7,1,3,2,1,0,-6,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,23,3
2496,62,6,2,4,6,7,0,5,3,2,-4,-6,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,34,12
2497,54,5,3,4,6,7,0,5,2,1,-2,-6,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,30,15
2498,50,5,3,4,6,7,0,5,3,-1,-3,-4,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,28,10
2499,60,5,5,4,6,8,2,5,4,1,-4,-6,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,33,2
2500,42,6,2,4,6,7,0,3,2,1,-1,-5,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,24,5
2501,62,3,7,4,6,8,5,6,4,1,-5,-6,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,34,14
2502,44,3,7,4,6,9,5,5,2,0,-2,-5,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,25,14
2503,56,1,5,4,6,6,5,6,3,0,-3,-6,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,31,6
2504,52,4,8,4,6,10,5,6,3,-1,-3,-5,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,29,12
2505,72,6,2,4,6,7,0,6,5,0,-5,-6,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,39,2
2506,55,4,3,3,7,7,1,5,4,-1,-3,-5,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,31,9
2507,69,7,4,3,7,9,0,6,5,-1,-4,-6,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,38,42
2508,53,6,3,3,5,7,0,5,2,0,-1,-6,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,29,7
2509,53,4,3,3,7,7,1,5,3,0,-3,-5,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,30,28
2510,53,7,4,3,9,10,0,5,2,0,-1,-6,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,31,39
2511,41,6,7,3,5,10,3,5,1,0,-2,-4,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,23,2
2512,45,7,4,3,5,8,0,4,2,0,-1,-5,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,25,4
2513,57,4,5,3,5,7,3,5,3,2,-4,-6,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,31,4
2514,59,5,4,3,9,9,1,5,3,2,-4,-6,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,34,33
2515,53,4,1,3,5,5,0,5,2,0,-1,-6,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,29,3
2516,41,2,5,3,5,6,4,4,3,0,-3,-4,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,23,7
2517,29,4,7,3,5,9,4,3,2,0,-2,-3,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,17,1
2518,49,4,7,3,5,9,4,6,2,-1,-2,-5,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,27,3
2519,67,5,6,3,7,9,3,6,5,0,-5,-6,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,37,14
2520,43,4,5,3,5,7,3,5,1,0,-1,-5,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,24,6
2521,55,4,3,3,5,6,1,5,3,0,-2,-6,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,30,8
2522,59,8,5,3,7,10,0,6,2,1,-4,-5,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,33,4
2523,55,5,4,3,9,9,1,6,2,0,-3,-5,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,32,70
2524,53,7,6,3,7,10,2,6,3,-2,-3,-4,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,30,18
2525,57,7,6,3,7,10,2,6,2,1,-4,-5,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,32,9
2526,59,4,7,3,7,9,5,5,4,2,-5,-6,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,33,1
2527,55,7,4,3,7,9,0,6,1,0,-1,-6,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,31,25
2528,39,8,5,3,5,10,0,4,1,0,-1,-4,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,22,5
2529,39,7,8,3,5,10,3,4,2,0,-2,-4,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,22,2
2530,31,6,3,3,5,7,0,3,1,0,-1,-3,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,18,2
2531,41,5,8,3,7,10,5,5,2,-1,-2,-4,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,24,18
2532,53,8,7,3,5,10,2,5,3,0,-3,-5,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,29,2
